title,keyword,rate_score,StarRate_ParticipantCount
너에게 박히다,#별점100개이상#3000~5000원#현대물#메디컬#첫사랑#원나잇#재회물#동정남#절륜남#카리스마남#소유욕/독점욕/질투#운명적사랑#능력녀#동정녀#더티토크#고수위#단행본,3.7,108
나쁜 버릇,#별점100개이상#3000원이하#현대물#동거#원나잇#절륜남#상처녀#라이벌/앙숙#몸정>맘정#능력남#사이다남#직진남#유혹남#평범녀#능력녀#동정녀#평점4점이상#단행본,4.1,128
미(美)친 계약,#별점100개이상#5000~1만원#현대물#로맨틱코미디#상처남#다정남#절륜남#상처녀#오해#달달물#계약연애/결혼#능력남#직진남#평범녀#사이다녀#걸크러시#힐링물#평점4점이상#단행본,4.1,147
그놈 양반,#별점100개이상#5000~1만원#실존역사물#순정남#애잔물#신분차이#냉정남#단행본,3.9,111
친애하는 나의 짐승에게,#3000원이하#현대물#첫사랑#까칠남#상처남#나쁜남자#순진녀#카리스마남#소유욕/독점욕/질투#능력남#집착남#동정녀#추리/미스터리/스릴러#츤데레남#고수위#단행본,3.7,36
개정판 | 너에게 나를 주다,#별점100개이상#3000~5000원#현대물#로맨틱코미디#사내연애#삼각관계#까칠남#상처남#순정남#소유욕/독점욕/질투#평점4점이상#2013년이전#단행본,4.1,176
격정 속으로 (무삭제판),#별점100개이상#5000~1만원#현대물#재회물#나쁜남자#상처녀#카리스마남#베이비메신저#능력녀#2015년출간#고수위#단행본,3.8,129
위시 리스트(Wish List),#별점100개이상#3000원이하#현대물#로맨틱코미디#첫사랑#친구>연인#다정남#절륜남#오해#능글남#달달물#능력남#다정녀#짝사랑녀#순정녀#동정녀#단행본,3.8,132
흐르다,#별점100개이상#3000원이하#현대물#동거#사제지간#연예인#까칠남#상처남#나쁜남자#절륜남#전문직#소유욕/독점욕/질투#운명적사랑#2013년이전#단행본,3.9,148
"악녀인데요, 죽어도 될까요?",#1만원~2만원#서양풍#로맨틱코미디#첫사랑#신파#순정남#다정남#상처녀#능글남#애잔물#영혼체인지/빙의#역하렘#능력남#순진남#사이다녀#냉정녀#무심녀#엉뚱녀#성장물#피폐물#여주중심#단행본,3.8,59
열락의 침실,#별점100개이상#3000원이하#현대물#재회물#절륜남#무심녀#도도녀#2015년출간#고수위#단행본,3.6,207
사신과 달콤한 계약,#별점100개이상#3000~5000원#2016년출간#단행본,3.7,129
썸머웨딩,#별점100개이상#5000~1만원#현대물#로맨틱코미디#사내연애#순정남#다정남#계략남#상처녀#재벌남#잔잔물#계약연애/결혼#능력남#직진남#짝사랑남#존댓말남#능력녀#사이다녀#걸크러시#힐링물#평점4점이상#단행본,4.2,126
"소년 소녀(전2권,완) ",#5000~1만원#현대물#학원물#첫사랑#소유욕/독점욕/질투#평점4점이상#2013년이전#단행본,4.1,89
붙들린 그림자,#3000원이하#궁정로맨스#판타지물#동양풍#정략결혼#상처남#다정남#절륜남#계략남#순진녀#상처녀#카리스마남#능글남#왕족/귀족#애잔물#권선징악#신분차이#선결혼후연애#몸정>맘정#소유욕/독점욕/질투#운명적사랑#능력남#직진남#집착남#존댓말남#다정녀#동정녀#더티토크#단행본,3.8,89
거기 있어 줘 (외전증보판),#별점100개이상#3000~5000원#현대물#판타지물#기억상실#첫사랑#재회물#까칠남#다정남#상처녀#잔잔물#애잔물#회귀/타임슬립#운명적사랑#다정녀#후회녀#평점4점이상#2016년출간#단행본,4.3,160
"시크릿, 크레센도",#별점100개이상#3000원이하#현대물#신데렐라#절륜남#순진녀#카리스마남#재벌남#신분차이#몸정>맘정#소유욕/독점욕/질투#사이다남#동정녀#외유내강#고수위#단행본,3.7,125
두 번째 방문,#5000~1만원#가상시대물#판타지물#서양풍#재회물#까칠남#상처남#오해#왕족/귀족#초능력#차원이동#외국인/혼혈#능력남#직진녀#후회녀#순정녀#여주중심#츤데레남#단행본,3.7,82
깊고도 짙은,#3000원이하#현대물#첫사랑#재회물#순정남#동정남#절륜남#오해#소유욕/독점욕/질투#능력남#직진남#직진녀#유혹녀#동정녀#이야기중심#고수위#단행본,3.6,97
복종하는 밤,#3000원이하#현대물#동거#첫사랑#속도위반#재회물#순정남#동정남#후회남#상처녀#오해#재벌남#소유욕/독점욕/질투#능력남#직진남#오만남#평범녀#순정녀#동정녀#외유내강#고수위#단행본,3.8,91
내가 그의 이름을 불러주었을 때 (무삭제개정판),#별점100개이상#3000~5000원#현대물#나이차커플#동거#신데렐라#까칠남#상처남#후회남#재벌남#계약연애/결혼#소유욕/독점욕/질투#무심남#다정녀#짝사랑녀#순정녀#2013년이전#단행본,3.8,148
은밀한 방,#별점100개이상#3000~5000원#현대물#사내연애#상처남#상처녀#무심녀#도도녀#평점4점이상#2015년출간#단행본,4.2,288
빛나는 유산,#별점100개이상#5000~1만원#현대물#나이차커플#로맨틱코미디#사내연애#사제지간#까칠남#순진녀#카리스마남#전문직#엉뚱녀#쾌활발랄녀#평점4점이상#2014년출간#단행본,4.2,125
위험한 발렌타인,#별점100개이상#3000원이하#현대물#첫사랑#순정남#절륜남#오래된연인#유혹녀#순정녀#2014년출간#단행본,3.9,210
굶주린 늑대에게 쿠키를 주지 마세요,#별점100개이상#3000원이하#판타지물#서양풍#첫사랑#친구>연인#절륜남#계략남#순진녀#능글남#왕족/귀족#소유욕/독점욕/질투#뇌섹남#직진남#애교남#유혹남#짝사랑남#평범녀#동정녀#엉뚱녀#쾌활발랄녀#평점4점이상#단행본,4.1,231
무자비한 결혼,#5000~1만원#현대물#상처남#카리스마남#재벌남#잔잔물#달달물#계약연애/결혼#능력남#냉정남#무심남#평범녀#직진녀#다정녀#무심녀#이야기중심#평점4점이상#단행본,4.1,87
몽련하숙집,#별점100개이상#5000~1만원#현대물#첫사랑#재회물#까칠남#순정남#잔잔물#달달물#뇌섹남#능력남#직진남#존댓말남#다정녀#외유내강#힐링물#평점4점이상#단행본,4.6,122
유일한 지배자,#별점100개이상#3000원이하#현대물#절륜남#카리스마남#재벌남#달달물#갑을관계#몸정>맘정#소유욕/독점욕/질투#능력남#존댓말남#능력녀#도도녀#더티토크#하드코어#츤데레남#평점4점이상#고수위#단행본,4.2,120
숨은 고추 찾기,#1만원~2만원#가상시대물#판타지물#서양풍#동거#복수#첫사랑#재회물#초월적존재#동정남#후회남#왕족/귀족#역하렘#몸정>맘정#능력남#직진남#애교남#유혹남#짝사랑남#냉정남#존댓말남#직진녀#다정녀#애교녀#엉뚱녀#쾌활발랄녀#단행본,3.6,60
이웃집 비밀친구,#3000원이하#현대물#학원물#로맨틱코미디#친구>연인#카리스마남#직진남#평범녀#이야기중심#평점4점이상#단행본,4.1,70
연애의 틈,#3000~5000원#현대물#나이차커플#원나잇#순정남#동정남#연하남#다정남#절륜남#상처녀#잔잔물#달달물#몸정>맘정#소유욕/독점욕/질투#능력남#직진남#애교남#집착남#짝사랑남#순진남#존댓말남#대형견남#평범녀#더티토크#평점4점이상#고수위#단행본,4.2,66
잃어버린 남편,#5000~1만원#현대물#첫사랑#신파#재회물#순정남#다정남#절륜남#상처녀#오해#애잔물#천재#갑을관계#몸정>맘정#소유욕/독점욕/질투#운명적사랑#능력남#대형견남#능력녀#다정녀#순정녀#이야기중심#평점4점이상#단행본,4.1,97
그날 밤 상무님과,#3000원이하#현대물#복수#사내연애#원나잇#재회물#까칠남#상처남#순정남#다정남#절륜남#계략남#순진녀#상처녀#카리스마남#재벌남#권선징악#소유욕/독점욕/질투#운명적사랑#능력남#사이다남#직진남#유혹남#집착남#짝사랑남#냉정남#무심남#오만남#다정녀#더티토크#고수위#단행본,3.5,86
괴물들의 밤 (삽화본),#3000~5000원#가상시대물#동거#사제지간#초월적존재#연하남#상처녀#왕족/귀족#키잡물#소유욕/독점욕/질투#집착남#더티토크#고수위#단행본,3.5,96
친구는 못 해,#5000~1만원#현대물#첫사랑#친구>연인#동정남#계략남#순진녀#스포츠물#집착남#짝사랑남#철벽남#다정녀#짝사랑녀#동정녀#평점4점이상#단행본,4.0,76
소목에 잇꽃이 피다,#5000~1만원#가상시대물#동양풍#삼각관계#신파#까칠남#나쁜남자#후회남#순진녀#오해#왕족/귀족#운명적사랑#냉정남#무심남#능력녀#외유내강#평점4점이상#단행본,4.1,95
친구의 딸,#별점100개이상#3000원이하#가상시대물#판타지물#서양풍#동거#복수#초월적존재#상처녀#왕족/귀족#초능력#권선징악#소유욕/독점욕/질투#집착남#냉정남#무심남#사이다녀#계략녀#유혹녀#외유내강#하드코어#고수위#단행본,3.7,127
무화과의 나뭇잎,#3000~5000원#가상시대물#서양풍#복수#신데렐라#정략결혼#까칠남#상처남#나쁜남자#후회남#다정남#절륜남#계략남#절륜녀#순진녀#상처녀#오해#카리스마남#왕족/귀족#재벌남#달달물#권선징악#갑을관계#계약연애/결혼#선결혼후연애#몸정>맘정#소유욕/독점욕/질투#유혹남#집착남#냉정남#오만남#존댓말남#사이다녀#다정녀#후회녀#짝사랑녀#동정녀#외유내강#츤데레남#단행본,3.8,60
짐승의 지배,#별점100개이상#3000~5000원#현대물#사내연애#다정남#절륜남#계략남#비밀연애#유혹남#존댓말남#능력녀#더티토크#하드코어#고수위#단행본,3.8,154
악당의 엄마가 되어 버렸다,#별점100개이상#1만원~2만원#판타지물#순정남#다정남#카리스마남#달달물#영혼체인지/빙의#선결혼후연애#직진남#다정녀#외유내강#육아물#평점4점이상#단행본,4.0,111
한 줄짜리 영애였을 터,#2만원초과#서양풍#전생/환생#다정남#잔잔물#권선징악#직진남#능력녀#사이다녀#직진녀#걸크러시#힐링물#성장물#이야기중심#조신남#평점4점이상#단행본,4.1,64
나의 짐승같은 교수님 (무삭제 개정증보판),#별점100개이상#5000~1만원#단행본,3.9,200
황제의 고양이가 되었습니다,#1만원~2만원#궁정로맨스#판타지물#서양풍#로맨틱코미디#까칠남#오해#카리스마남#왕족/귀족#영혼체인지/빙의#집착남#평범녀#다정녀#쾌활발랄녀#힐링물#이야기중심#단행본,3.9,49
이태리의 살바체,#5000~1만원#현대물#나쁜남자#외국인/혼혈#소유욕/독점욕/질투#2013년이전#단행본,3.9,91
프렌치 러브 박스,#별점100개이상#3000~5000원#현대물#기억상실#신파#재회물#상처남#후회남#상처녀#카리스마남#잔잔물#애잔물#오래된연인#능력남#능력녀#외유내강#평점4점이상#2014년출간#단행본,4.0,154
사로잡힌 백작,#별점100개이상#3000~5000원#궁정로맨스#서양풍#남장여자#까칠남#나쁜남자#후회남#절륜남#계략남#순진녀#상처녀#왕족/귀족#몸정>맘정#소유욕/독점욕/질투#집착남#냉정남#무심남#오만남#순정녀#이야기중심#고수위#단행본,3.9,141
젠틀맨 리그,#1만원~2만원#판타지물#서양풍#순정남#다정남#계략남#역하렘#다정녀#무심녀#추리/미스터리/스릴러#평점4점이상#단행본,4.6,54
서툰 우리 사랑은,#별점100개이상#3000~5000원#현대물#동거#까칠남#나쁜남자#순진녀#평점4점이상#2015년출간#단행본,4.0,222
오아시스 (외전증보 삽화본),#별점100개이상#3000~5000원#단행본,3.9,162
저승 신부,#별점100개이상#3000원이하#평점4점이상#단행본,4.2,139
탐미주의자,#별점100개이상#3000원이하#현대물#복수#상처남#후회남#절륜남#상처녀#애잔물#외국인/혼혈#조직/암흑가#갑을관계#몸정>맘정#소유욕/독점욕/질투#집착남#계략녀#동정녀#냉정녀#더티토크#단행본,3.9,148
"은밀한 바다, 깊이",#1만원~2만원#가상시대물#판타지물#동양풍#재회물#초월적존재#까칠남#나쁜남자#후회남#절륜남#순진녀#상처녀#권선징악#신분차이#소유욕/독점욕/질투#운명적사랑#능력남#사이다남#유혹남#집착남#냉정남#오만남#평범녀#짝사랑녀#순정녀#외유내강#츤데레남#평점4점이상#단행본,4.1,52
오늘도 아빠를 꼬셔보려 합니다만?,#1만원~2만원#단행본,3.3,55
악마와의 하룻밤,#별점100개이상#5000~1만원#현대물#원나잇#정략결혼#달달물#계약연애/결혼#소유욕/독점욕/질투#오만남#외유내강#엉뚱녀#쾌활발랄녀#2016년출간#단행본,3.9,132
완벽한 그를 피하는 이유,#1만원~2만원#단행본,3.9,80
허니비,#3000원이하#현대물#원나잇#연하남#절륜남#계략남#상처녀#몸정>맘정#소유욕/독점욕/질투#금단의관계#직진남#존댓말남#유혹녀#무심녀#평점4점이상#단행본,4.3,70
사고쳤어요,#별점100개이상#3000~5000원#현대물#로맨틱코미디#사내연애#까칠남#순정남#다정남#절륜남#소유욕/독점욕/질투#운명적사랑#2013년이전#단행본,3.9,170
바람에 새긴 꽃,#3000~5000원#실존역사물#가상시대물#첫사랑#정략결혼#다정남#상처녀#오해#능글남#왕족/귀족#애잔물#권선징악#신분차이#운명적사랑#사이다남#직진남#짝사랑남#존댓말남#대형견남#능력녀#다정녀#후회녀#짝사랑녀#냉정녀#힐링물#이야기중심#츤데레남#단행본,3.6,29
어느 날 이야기,#별점100개이상#3000~5000원#현대물#기억상실#동거#신데렐라#다정남#순진녀#상처녀#재벌남#잔잔물#달달물#운명적사랑#능력남#평범녀#다정녀#순정녀#평점4점이상#2014년출간#단행본,4.1,104
던전의 주인이 여주의 대역을 서게 되었습니다,#5000~1만원#판타지물#서양풍#까칠남#순정남#절륜남#절륜녀#능글남#영혼체인지/빙의#역하렘#소유욕/독점욕/질투#집착남#존댓말남#대형견남#유혹녀#걸크러시#더티토크#하드코어#고수위#단행본,3.7,62
소꿉친구의 위험성,#5000~1만원#가상시대물#판타지물#서양풍#첫사랑#친구>연인#동정남#절륜남#계략남#능글남#왕족/귀족#달달물#선결혼후연애#몸정>맘정#소유욕/독점욕/질투#능력남#직진남#짝사랑남#평범녀#애교녀#짝사랑녀#철벽녀#쾌활발랄녀#고수위#단행본,3.7,60
나쁜 비서,#별점100개이상#5000~1만원#현대물#기억상실#원나잇#상처녀#카리스마남#재벌남#권선징악#소유욕/독점욕/질투#평점4점이상#단행본,4.1,127
숙녀의 은밀한 쾌락,#씬중심#단행본,2.7,100
린의 여섯 번째 황궁생존기,#1만원~2만원#가상시대물#동양풍#순정남#회귀/타임슬립#권선징악#신분차이#능력남#직진남#능력녀#철벽녀#이야기중심#평점4점이상#단행본,4.1,57
개정판 | 헤스키츠 제국 아카데미,#별점100개이상#1만원~2만원#학원물#판타지물#서양풍#로맨틱코미디#친구>연인#계략남#순진녀#천재#라이벌/앙숙#뇌섹남#능력남#능력녀#사이다녀#성장물#평점4점이상#2016년출간#단행본,4.5,202
